"vehicle_type","state_abb","year_of_manufacture","no_vehicles"
"Heavy rigid trucks","Tas","2006",362
"Heavy rigid trucks","Tas","2007",476
"Heavy rigid trucks","Tas","2008",364
"Heavy rigid trucks","Tas","2009",302
"Heavy rigid trucks","Tas","2010",364
"Heavy rigid trucks","Tas","2011",196
"Heavy rigid trucks","Tas","2012",222
"Heavy rigid trucks","Tas","2013",278
"Heavy rigid trucks","Tas","2014",251
"Heavy rigid trucks","Tas","2015",303
"Heavy rigid trucks","Tas","2016",334
"Heavy rigid trucks","Tas","2017",331
"Heavy rigid trucks","Tas","2018",388
"Heavy rigid trucks","Tas","2019",356
"Heavy rigid trucks","Tas","2020",297
"Heavy rigid trucks","Tas","2021",450
"Heavy rigid trucks","Tas","2022",348
"Heavy rigid trucks","Tas","2023",165
"Heavy rigid trucks","NT","1968",3
"Heavy rigid trucks","NT","1972",3
"Heavy rigid trucks","NT","1973",3
"Heavy rigid trucks","NT","1974",3
"Heavy rigid trucks","NT","1975",3
"Heavy rigid trucks","NT","1976",3
"Heavy rigid trucks","NT","1977",3
"Heavy rigid trucks","NT","1978",3
"Heavy rigid trucks","NT","1979",4
"Heavy rigid trucks","NT","1980",7
"Heavy rigid trucks","NT","1981",7
"Heavy rigid trucks","NT","1982",7
"Heavy rigid trucks","NT","1983",14
"Heavy rigid trucks","NT","1984",15
"Heavy rigid trucks","NT","1985",32
"Heavy rigid trucks","NT","1986",29
"Heavy rigid trucks","NT","1987",24
"Heavy rigid trucks","NT","1988",49
"Heavy rigid trucks","NT","1989",44
"Heavy rigid trucks","NT","1990",45
"Heavy rigid trucks","NT","1991",28
"Heavy rigid trucks","NT","1992",40
"Heavy rigid trucks","NT","1993",41
"Heavy rigid trucks","NT","1994",72
"Heavy rigid trucks","NT","1995",55
"Heavy rigid trucks","NT","1996",66
"Heavy rigid trucks","NT","1997",84
"Heavy rigid trucks","NT","1998",79
"Heavy rigid trucks","NT","1999",97
"Heavy rigid trucks","NT","2000",109
"Heavy rigid trucks","NT","2001",102
"Heavy rigid trucks","NT","2002",111
"Heavy rigid trucks","NT","2003",110
"Heavy rigid trucks","NT","2004",139
"Heavy rigid trucks","NT","2005",194
"Heavy rigid trucks","NT","2006",201
"Heavy rigid trucks","NT","2007",279
"Heavy rigid trucks","NT","2008",260
"Heavy rigid trucks","NT","2009",185
"Heavy rigid trucks","NT","2010",226
"Heavy rigid trucks","NT","2011",143
"Heavy rigid trucks","NT","2012",215
"Heavy rigid trucks","NT","2013",168
"Heavy rigid trucks","NT","2014",177
"Heavy rigid trucks","NT","2015",170
"Heavy rigid trucks","NT","2016",159
"Heavy rigid trucks","NT","2017",177
"Heavy rigid trucks","NT","2018",201
"Heavy rigid trucks","NT","2019",168
"Heavy rigid trucks","NT","2020",138
"Heavy rigid trucks","NT","2021",249
"Heavy rigid trucks","NT","2022",244
"Heavy rigid trucks","NT","2023",98
"Heavy rigid trucks","ACT","1976",3
"Heavy rigid trucks","ACT","1980",3
"Heavy rigid trucks","ACT","1981",3
"Heavy rigid trucks","ACT","1982",3
"Heavy rigid trucks","ACT","1983",6
"Heavy rigid trucks","ACT","1984",4
"Heavy rigid trucks","ACT","1985",8
"Heavy rigid trucks","ACT","1986",3
"Heavy rigid trucks","ACT","1987",6
"Heavy rigid trucks","ACT","1988",7
"Heavy rigid trucks","ACT","1989",10
"Heavy rigid trucks","ACT","1990",7
"Heavy rigid trucks","ACT","1991",3
"Heavy rigid trucks","ACT","1992",12
"Heavy rigid trucks","ACT","1993",5
"Heavy rigid trucks","ACT","1994",13
"Heavy rigid trucks","ACT","1995",10
"Heavy rigid trucks","ACT","1996",11
"Heavy rigid trucks","ACT","1997",14
"Heavy rigid trucks","ACT","1998",13
"Heavy rigid trucks","ACT","1999",17
"Heavy rigid trucks","ACT","2000",26
"Heavy rigid trucks","ACT","2001",27
"Heavy rigid trucks","ACT","2002",39
"Heavy rigid trucks","ACT","2003",33
"Heavy rigid trucks","ACT","2004",49
"Heavy rigid trucks","ACT","2005",51
"Heavy rigid trucks","ACT","2006",62
"Heavy rigid trucks","ACT","2007",95
"Heavy rigid trucks","ACT","2008",51
"Heavy rigid trucks","ACT","2009",61
"Heavy rigid trucks","ACT","2010",70
"Heavy rigid trucks","ACT","2011",51
"Heavy rigid trucks","ACT","2012",47
"Heavy rigid trucks","ACT","2013",83
"Heavy rigid trucks","ACT","2014",64
"Heavy rigid trucks","ACT","2015",83
"Heavy rigid trucks","ACT","2016",96
"Heavy rigid trucks","ACT","2017",84
"Heavy rigid trucks","ACT","2018",89
"Heavy rigid trucks","ACT","2019",114
"Heavy rigid trucks","ACT","2020",93
"Heavy rigid trucks","ACT","2021",117
"Heavy rigid trucks","ACT","2022",124
"Heavy rigid trucks","ACT","2023",33
"Articulated trucks","NSW","1959",3
"Articulated trucks","NSW","1963",3
"Articulated trucks","NSW","1967",3
"Articulated trucks","NSW","1968",3
"Articulated trucks","NSW","1969",3
"Articulated trucks","NSW","1972",4
"Articulated trucks","NSW","1973",5
"Articulated trucks","NSW","1974",3
"Articulated trucks","NSW","1975",9
"Articulated trucks","NSW","1976",16
"Articulated trucks","NSW","1977",13
"Articulated trucks","NSW","1978",18
"Articulated trucks","NSW","1979",38
"Articulated trucks","NSW","1980",43
"Articulated trucks","NSW","1981",43
"Articulated trucks","NSW","1982",31
"Articulated trucks","NSW","1983",21
"Articulated trucks","NSW","1984",59
"Articulated trucks","NSW","1985",90
"Articulated trucks","NSW","1986",73
"Articulated trucks","NSW","1987",53
"Articulated trucks","NSW","1988",116
"Articulated trucks","NSW","1989",148
"Articulated trucks","NSW","1990",106
"Articulated trucks","NSW","1991",48
"Articulated trucks","NSW","1992",74
"Articulated trucks","NSW","1993",173
"Articulated trucks","NSW","1994",255
"Articulated trucks","NSW","1995",248
"Articulated trucks","NSW","1996",234
"Articulated trucks","NSW","1997",272
"Articulated trucks","NSW","1998",374
"Articulated trucks","NSW","1999",362
"Articulated trucks","NSW","2000",302
"Articulated trucks","NSW","2001",307
"Articulated trucks","NSW","2002",428
"Articulated trucks","NSW","2003",598
"Articulated trucks","NSW","2004",776
"Articulated trucks","NSW","2005",781
"Articulated trucks","NSW","2006",757
"Articulated trucks","NSW","2007",1377
"Articulated trucks","NSW","2008",711
"Articulated trucks","NSW","2009",545
"Articulated trucks","NSW","2010",1089
"Articulated trucks","NSW","2011",671
"Articulated trucks","NSW","2012",1100
"Articulated trucks","NSW","2013",1218
"Articulated trucks","NSW","2014",1185
"Articulated trucks","NSW","2015",1210
"Articulated trucks","NSW","2016",1094
"Articulated trucks","NSW","2017",1392
"Articulated trucks","NSW","2018",1648
"Articulated trucks","NSW","2019",1364
"Articulated trucks","NSW","2020",1312
"Articulated trucks","NSW","2021",1846
"Articulated trucks","NSW","2022",1985
"Articulated trucks","NSW","2023",1409
"Articulated trucks","Vic","1961",3
"Articulated trucks","Vic","1963",3
"Articulated trucks","Vic","1964",7
"Articulated trucks","Vic","1965",3
"Articulated trucks","Vic","1966",6
"Articulated trucks","Vic","1967",3
"Articulated trucks","Vic","1968",7
"Articulated trucks","Vic","1969",14
"Articulated trucks","Vic","1970",30
"Articulated trucks","Vic","1971",16
"Articulated trucks","Vic","1972",16
"Articulated trucks","Vic","1973",33
"Articulated trucks","Vic","1974",31
"Articulated trucks","Vic","1975",38
"Articulated trucks","Vic","1976",75
"Articulated trucks","Vic","1977",80
"Articulated trucks","Vic","1978",74
"Articulated trucks","Vic","1979",100
"Articulated trucks","Vic","1980",99
"Articulated trucks","Vic","1981",99
"Articulated trucks","Vic","1982",80
"Articulated trucks","Vic","1983",57
"Articulated trucks","Vic","1984",100
"Articulated trucks","Vic","1985",183
"Articulated trucks","Vic","1986",152
"Articulated trucks","Vic","1987",139
"Articulated trucks","Vic","1988",229
"Articulated trucks","Vic","1989",197
"Articulated trucks","Vic","1990",171
"Articulated trucks","Vic","1991",80
"Articulated trucks","Vic","1992",139
"Articulated trucks","Vic","1993",276
"Articulated trucks","Vic","1994",441
"Articulated trucks","Vic","1995",385
"Articulated trucks","Vic","1996",330
"Articulated trucks","Vic","1997",385
"Articulated trucks","Vic","1998",508
"Articulated trucks","Vic","1999",421
"Articulated trucks","Vic","2000",383
"Articulated trucks","Vic","2001",378
"Articulated trucks","Vic","2002",502
"Articulated trucks","Vic","2003",742
"Articulated trucks","Vic","2004",816
"Articulated trucks","Vic","2005",897
"Articulated trucks","Vic","2006",866
"Articulated trucks","Vic","2007",1607
"Articulated trucks","Vic","2008",792
"Articulated trucks","Vic","2009",636
"Articulated trucks","Vic","2010",1093
"Articulated trucks","Vic","2011",660
"Articulated trucks","Vic","2012",1131
"Articulated trucks","Vic","2013",1341
"Articulated trucks","Vic","2014",1326
"Articulated trucks","Vic","2015",1209
"Articulated trucks","Vic","2016",1270
"Articulated trucks","Vic","2017",1734
"Articulated trucks","Vic","2018",2104
"Articulated trucks","Vic","2019",1743
"Articulated trucks","Vic","2020",1670
"Articulated trucks","Vic","2021",2334
"Articulated trucks","Vic","2022",2826
"Articulated trucks","Vic","2023",1857
"Articulated trucks","Vic","Not stated",3
"Articulated trucks","Qld","1942",3
"Articulated trucks","Qld","1945",3
"Articulated trucks","Qld","1947",3
"Articulated trucks","Qld","1955",3
"Articulated trucks","Qld","1957",3
"Articulated trucks","Qld","1960",5
"Articulated trucks","Qld","1961",3
"Articulated trucks","Qld","1962",5
"Articulated trucks","Qld","1963",5
"Articulated trucks","Qld","1964",23
"Articulated trucks","Qld","1965",8
"Articulated trucks","Qld","1966",12
"Articulated trucks","Qld","1967",6
"Articulated trucks","Qld","1968",9
"Articulated trucks","Qld","1969",11
"Articulated trucks","Qld","1970",9
"Articulated trucks","Qld","1971",14
"Articulated trucks","Qld","1972",12
"Articulated trucks","Qld","1973",7
"Articulated trucks","Qld","1974",16
"Articulated trucks","Qld","1975",37
"Articulated trucks","Qld","1976",35
"Articulated trucks","Qld","1977",30
"Articulated trucks","Qld","1978",43
"Articulated trucks","Qld","1979",58
"Articulated trucks","Qld","1980",69
"Articulated trucks","Qld","1981",60
"Articulated trucks","Qld","1982",56
"Articulated trucks","Qld","1983",26
"Articulated trucks","Qld","1984",80
"Articulated trucks","Qld","1985",100
"Articulated trucks","Qld","1986",95
"Articulated trucks","Qld","1987",90
"Articulated trucks","Qld","1988",142
"Articulated trucks","Qld","1989",133
"Articulated trucks","Qld","1990",119
"Articulated trucks","Qld","1991",50
"Articulated trucks","Qld","1992",73
"Articulated trucks","Qld","1993",149
"Articulated trucks","Qld","1994",214
"Articulated trucks","Qld","1995",241
"Articulated trucks","Qld","1996",213
"Articulated trucks","Qld","1997",273
"Articulated trucks","Qld","1998",337
"Articulated trucks","Qld","1999",342
"Articulated trucks","Qld","2000",293
"Articulated trucks","Qld","2001",296
"Articulated trucks","Qld","2002",450
"Articulated trucks","Qld","2003",549
"Articulated trucks","Qld","2004",709
"Articulated trucks","Qld","2005",699
"Articulated trucks","Qld","2006",737
"Articulated trucks","Qld","2007",1350
"Articulated trucks","Qld","2008",624
"Articulated trucks","Qld","2009",540
"Articulated trucks","Qld","2010",990
"Articulated trucks","Qld","2011",597
"Articulated trucks","Qld","2012",1066
"Articulated trucks","Qld","2013",1138
"Articulated trucks","Qld","2014",1023
"Articulated trucks","Qld","2015",850
"Articulated trucks","Qld","2016",913
"Articulated trucks","Qld","2017",1322
"Articulated trucks","Qld","2018",1522
"Articulated trucks","Qld","2019",1314
"Articulated trucks","Qld","2020",1192
"Articulated trucks","Qld","2021",2001
"Articulated trucks","Qld","2022",2114
"Articulated trucks","Qld","2023",1447
"Articulated trucks","Qld","Not stated",3
"Articulated trucks","SA","1949",3
"Articulated trucks","SA","1964",3
"Articulated trucks","SA","1965",3
"Articulated trucks","SA","1967",3
"Articulated trucks","SA","1969",3
"Articulated trucks","SA","1970",6
"Articulated trucks","SA","1971",5
"Articulated trucks","SA","1972",8
"Articulated trucks","SA","1973",9
"Articulated trucks","SA","1974",13
"Articulated trucks","SA","1975",15
"Articulated trucks","SA","1976",24
"Articulated trucks","SA","1977",21
"Articulated trucks","SA","1978",26
"Articulated trucks","SA","1979",38
"Articulated trucks","SA","1980",25
"Articulated trucks","SA","1981",28
"Articulated trucks","SA","1982",19
"Articulated trucks","SA","1983",19
"Articulated trucks","SA","1984",31
"Articulated trucks","SA","1985",42
"Articulated trucks","SA","1986",44
"Articulated trucks","SA","1987",46
"Articulated trucks","SA","1988",61
"Articulated trucks","SA","1989",68
"Articulated trucks","SA","1990",56
"Articulated trucks","SA","1991",42
"Articulated trucks","SA","1992",32
"Articulated trucks","SA","1993",67
"Articulated trucks","SA","1994",133
"Articulated trucks","SA","1995",107
"Articulated trucks","SA","1996",88
"Articulated trucks","SA","1997",132
"Articulated trucks","SA","1998",149
"Articulated trucks","SA","1999",133
"Articulated trucks","SA","2000",113
"Articulated trucks","SA","2001",112
"Articulated trucks","SA","2002",182
"Articulated trucks","SA","2003",216
"Articulated trucks","SA","2004",303
"Articulated trucks","SA","2005",284
"Articulated trucks","SA","2006",318
"Articulated trucks","SA","2007",552
"Articulated trucks","SA","2008",294
"Articulated trucks","SA","2009",221
"Articulated trucks","SA","2010",393
"Articulated trucks","SA","2011",270
"Articulated trucks","SA","2012",401
"Articulated trucks","SA","2013",479
"Articulated trucks","SA","2014",444
"Articulated trucks","SA","2015",364
"Articulated trucks","SA","2016",333
"Articulated trucks","SA","2017",448
"Articulated trucks","SA","2018",537
"Articulated trucks","SA","2019",419
"Articulated trucks","SA","2020",408
"Articulated trucks","SA","2021",708
"Articulated trucks","SA","2022",772
"Articulated trucks","SA","2023",457
"Articulated trucks","WA","1966",3
"Articulated trucks","WA","1967",3
"Articulated trucks","WA","1968",4
"Articulated trucks","WA","1970",7
"Articulated trucks","WA","1971",10
"Articulated trucks","WA","1972",8
"Articulated trucks","WA","1973",8
"Articulated trucks","WA","1974",13
"Articulated trucks","WA","1975",17
"Articulated trucks","WA","1976",40
"Articulated trucks","WA","1977",33
"Articulated trucks","WA","1978",43
"Articulated trucks","WA","1979",59
"Articulated trucks","WA","1980",52
"Articulated trucks","WA","1981",58
"Articulated trucks","WA","1982",45
"Articulated trucks","WA","1983",27
"Articulated trucks","WA","1984",57
"Articulated trucks","WA","1985",95
"Articulated trucks","WA","1986",74
"Articulated trucks","WA","1987",76
"Articulated trucks","WA","1988",137
"Articulated trucks","WA","1989",126
"Articulated trucks","WA","1990",106
"Articulated trucks","WA","1991",43
"Articulated trucks","WA","1992",61
"Articulated trucks","WA","1993",105
"Articulated trucks","WA","1994",187
"Articulated trucks","WA","1995",203
"Articulated trucks","WA","1996",199
"Articulated trucks","WA","1997",219
"Articulated trucks","WA","1998",300
"Articulated trucks","WA","1999",257
"Articulated trucks","WA","2000",272
"Articulated trucks","WA","2001",258
"Articulated trucks","WA","2002",362
"Articulated trucks","WA","2003",482
"Articulated trucks","WA","2004",637
"Articulated trucks","WA","2005",671
"Articulated trucks","WA","2006",682
"Articulated trucks","WA","2007",1144
"Articulated trucks","WA","2008",642
"Articulated trucks","WA","2009",526
"Articulated trucks","WA","2010",846
"Articulated trucks","WA","2011",494
"Articulated trucks","WA","2012",976
"Articulated trucks","WA","2013",942
"Articulated trucks","WA","2014",889
"Articulated trucks","WA","2015",617
"Articulated trucks","WA","2016",582
"Articulated trucks","WA","2017",767
"Articulated trucks","WA","2018",905
"Articulated trucks","WA","2019",783
"Articulated trucks","WA","2020",702
"Articulated trucks","WA","2021",1235
"Articulated trucks","WA","2022",1216
"Articulated trucks","WA","2023",577
"Articulated trucks","Tas","1971",3
"Articulated trucks","Tas","1977",3
"Articulated trucks","Tas","1978",7
"Articulated trucks","Tas","1979",4
"Articulated trucks","Tas","1980",5
"Articulated trucks","Tas","1981",4
"Articulated trucks","Tas","1982",5
"Articulated trucks","Tas","1984",10
"Articulated trucks","Tas","1985",7
"Articulated trucks","Tas","1986",6
"Articulated trucks","Tas","1987",6
"Articulated trucks","Tas","1988",8
"Articulated trucks","Tas","1989",18
"Articulated trucks","Tas","1990",17
"Articulated trucks","Tas","1991",5
"Articulated trucks","Tas","1992",4
"Articulated trucks","Tas","1993",3
"Articulated trucks","Tas","1994",13
"Articulated trucks","Tas","1995",15
"Articulated trucks","Tas","1996",25
"Articulated trucks","Tas","1997",29
"Articulated trucks","Tas","1998",33
"Articulated trucks","Tas","1999",24
"Articulated trucks","Tas","2000",30
"Articulated trucks","Tas","2001",23
"Articulated trucks","Tas","2002",52
"Articulated trucks","Tas","2003",62
"Articulated trucks","Tas","2004",71
"Articulated trucks","Tas","2005",73
"Articulated trucks","Tas","2006",73
"Articulated trucks","Tas","2007",149
"Articulated trucks","Tas","2008",64
"Articulated trucks","Tas","2009",35
"Articulated trucks","Tas","2010",80
"Articulated trucks","Tas","2011",32
"Articulated trucks","Tas","2012",80
"Articulated trucks","Tas","2013",95
"Articulated trucks","Tas","2014",108
"Articulated trucks","Tas","2015",100
"Articulated trucks","Tas","2016",114
