"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",27,0,48
2024,"NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued",11,0,1
2024,"NSW","Outer Regional Australia","40-64","non_wearing_seatbelts","Police issued",18,0,0
2024,"NSW","Outer Regional Australia","40-64","speed_fines","Police issued",686,0,2
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",23,0,35
2024,"NSW","Outer Regional Australia","65 and over","mobile_phone_use","Police issued",3,0,0
2024,"NSW","Outer Regional Australia","65 and over","non_wearing_seatbelts","Police issued",5,0,0
2024,"NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",174,0,0
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",1,0,3
2024,"NSW","Remote Australia","12-16","unlicensed_driving","Not applicable",0,0,1
2024,"NSW","Remote Australia","17-25","non_wearing_seatbelts","Police issued",2,0,0
2024,"NSW","Remote Australia","17-25","speed_fines","Police issued",29,0,0
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,2
2024,"NSW","Remote Australia","26-39","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Remote Australia","26-39","non_wearing_seatbelts","Police issued",5,0,0
2024,"NSW","Remote Australia","26-39","speed_fines","Police issued",37,0,0
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",4,0,7
2024,"NSW","Remote Australia","40-64","non_wearing_seatbelts","Police issued",3,0,0
2024,"NSW","Remote Australia","40-64","speed_fines","Police issued",51,0,0
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",0,0,3
2024,"NSW","Remote Australia","65 and over","speed_fines","Police issued",6,0,0
2024,"NSW","Unknown","12-16","unlicensed_driving","Not applicable",0,0,1
2024,"NSW","Unknown","17-25","mobile_phone_use","Police issued",2,0,0
2024,"NSW","Unknown","17-25","non_wearing_seatbelts","Police issued",6,0,0
2024,"NSW","Unknown","17-25","speed_fines","Police issued",31,0,1
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",1,0,15
2024,"NSW","Unknown","26-39","mobile_phone_use","Police issued",2,0,0
2024,"NSW","Unknown","26-39","non_wearing_seatbelts","Police issued",10,0,0
2024,"NSW","Unknown","26-39","speed_fines","Police issued",46,0,0
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",1,0,22
2024,"NSW","Unknown","40-64","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Unknown","40-64","non_wearing_seatbelts","Police issued",6,0,0
2024,"NSW","Unknown","40-64","speed_fines","Police issued",47,0,0
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",1,0,15
2024,"NSW","Unknown","65 and over","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Unknown","65 and over","speed_fines","Police issued",7,0,0
2024,"NSW","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,1
2024,"NSW","Very Remote Australia","12-16","unlicensed_driving","Not applicable",0,0,2
2024,"NSW","Very Remote Australia","17-25","speed_fines","Police issued",2,0,0
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Not applicable",0,0,3
2024,"NSW","Very Remote Australia","26-39","non_wearing_seatbelts","Police issued",0,0,1
2024,"NSW","Very Remote Australia","26-39","speed_fines","Police issued",3,0,0
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",0,0,3
2024,"NSW","Very Remote Australia","40-64","speed_fines","Police issued",7,0,0
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",1,0,3
2024,"NT","Unknown","12-16","non_wearing_seatbelts","Police issued",0,0,1
2024,"NT","Unknown","12-16","speed_fines","Fixed camera",2,0,0
2024,"NT","Unknown","12-16","speed_fines","Mobile camera",3,0,0
2024,"NT","Unknown","12-16","speed_fines","Police issued",2,0,0
2024,"NT","Unknown","12-16","unlicensed_driving","Not applicable",0,12,26
2024,"NT","Unknown","17-25","mobile_phone_use","Police issued",8,0,0
2024,"NT","Unknown","17-25","non_wearing_seatbelts","Police issued",36,1,13
2024,"NT","Unknown","17-25","speed_fines","Fixed camera",122,0,0
2024,"NT","Unknown","17-25","speed_fines","Mobile camera",352,0,0
2024,"NT","Unknown","17-25","speed_fines","Police issued",38,0,0
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",7,9,59
2024,"NT","Unknown","26-39","mobile_phone_use","Police issued",15,0,1
2024,"NT","Unknown","26-39","non_wearing_seatbelts","Police issued",60,5,65
2024,"NT","Unknown","26-39","speed_fines","Fixed camera",355,0,0
2024,"NT","Unknown","26-39","speed_fines","Mobile camera",866,0,0
2024,"NT","Unknown","26-39","speed_fines","Police issued",67,0,0
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",22,15,93
2024,"NT","Unknown","40-64","mobile_phone_use","Police issued",9,0,0
2024,"NT","Unknown","40-64","non_wearing_seatbelts","Police issued",47,3,16
2024,"NT","Unknown","40-64","speed_fines","Fixed camera",550,0,0
2024,"NT","Unknown","40-64","speed_fines","Mobile camera",952,0,0
2024,"NT","Unknown","40-64","speed_fines","Police issued",84,0,0
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",13,10,51
2024,"NT","Unknown","65 and over","non_wearing_seatbelts","Police issued",5,0,0
2024,"NT","Unknown","65 and over","speed_fines","Fixed camera",109,0,0
2024,"NT","Unknown","65 and over","speed_fines","Mobile camera",235,0,0
2024,"NT","Unknown","65 and over","speed_fines","Police issued",8,0,0
2024,"QLD","Unknown","12-16","mobile_phone_use","Fixed camera",152,0,0
2024,"QLD","Unknown","12-16","non_wearing_seatbelts","Fixed camera",42,0,0
2024,"QLD","Unknown","12-16","non_wearing_seatbelts","Police issued",1,0,0
2024,"QLD","Unknown","12-16","speed_fines","Fixed camera",587,0,0
2024,"QLD","Unknown","12-16","speed_fines","Mobile camera",744,0,0
2024,"QLD","Unknown","12-16","speed_fines","Police issued",2,0,0
2024,"QLD","Unknown","12-16","unlicensed_driving","Not applicable",47,0,0
2024,"QLD","Unknown","17-25","mobile_phone_use","Fixed camera",756,0,0
2024,"QLD","Unknown","17-25","mobile_phone_use","Police issued",51,0,0
2024,"QLD","Unknown","17-25","non_wearing_seatbelts","Fixed camera",351,0,0
2024,"QLD","Unknown","17-25","non_wearing_seatbelts","Police issued",59,0,0
2024,"QLD","Unknown","17-25","speed_fines","Fixed camera",2593,0,0
2024,"QLD","Unknown","17-25","speed_fines","Mobile camera",4773,0,0
2024,"QLD","Unknown","17-25","speed_fines","Police issued",1808,0,0
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",531,0,0
2024,"QLD","Unknown","26-39","mobile_phone_use","Fixed camera",2275,0,0
2024,"QLD","Unknown","26-39","mobile_phone_use","Police issued",103,0,0
2024,"QLD","Unknown","26-39","non_wearing_seatbelts","Fixed camera",877,0,0
2024,"QLD","Unknown","26-39","non_wearing_seatbelts","Police issued",99,0,0
2024,"QLD","Unknown","26-39","speed_fines","Fixed camera",5803,0,0
2024,"QLD","Unknown","26-39","speed_fines","Mobile camera",9828,0,0
2024,"QLD","Unknown","26-39","speed_fines","Police issued",2718,0,0
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",836,0,0
2024,"QLD","Unknown","40-64","mobile_phone_use","Fixed camera",2422,0,0
2024,"QLD","Unknown","40-64","mobile_phone_use","Police issued",60,0,0
2024,"QLD","Unknown","40-64","non_wearing_seatbelts","Fixed camera",951,0,0
2024,"QLD","Unknown","40-64","non_wearing_seatbelts","Police issued",83,0,0
2024,"QLD","Unknown","40-64","speed_fines","Fixed camera",8328,0,0
2024,"QLD","Unknown","40-64","speed_fines","Mobile camera",13887,0,0
2024,"QLD","Unknown","40-64","speed_fines","Police issued",3113,0,0
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",566,0,0
2024,"QLD","Unknown","65 and over","mobile_phone_use","Fixed camera",308,0,0
2024,"QLD","Unknown","65 and over","mobile_phone_use","Police issued",5,0,0
2024,"QLD","Unknown","65 and over","non_wearing_seatbelts","Fixed camera",238,0,0
2024,"QLD","Unknown","65 and over","non_wearing_seatbelts","Police issued",12,0,0
2024,"QLD","Unknown","65 and over","speed_fines","Fixed camera",2015,0,0
2024,"QLD","Unknown","65 and over","speed_fines","Mobile camera",3548,0,0
2024,"QLD","Unknown","65 and over","speed_fines","Police issued",587,0,0
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",40,0,0
2024,"SA","Inner Regional Australia","17-25","mobile_phone_use","Police issued",1,0,0
2024,"SA","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",7,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Fixed camera",45,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Mobile camera",129,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Police issued",202,1,1
2024,"SA","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",6,0,0
2024,"SA","Inner Regional Australia","26-39","speed_fines","Fixed camera",86,0,0
2024,"SA","Inner Regional Australia","26-39","speed_fines","Mobile camera",357,0,0
2024,"SA","Inner Regional Australia","26-39","speed_fines","Police issued",349,0,2
2024,"SA","Inner Regional Australia","40-64","mobile_phone_use","Police issued",1,0,0
2024,"SA","Inner Regional Australia","40-64","non_wearing_seatbelts","Police issued",16,0,0
2024,"SA","Inner Regional Australia","40-64","speed_fines","Fixed camera",87,0,0
2024,"SA","Inner Regional Australia","40-64","speed_fines","Mobile camera",640,0,0
2024,"SA","Inner Regional Australia","40-64","speed_fines","Police issued",515,0,4
2024,"SA","Inner Regional Australia","65 and over","non_wearing_seatbelts","Police issued",5,0,0
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Fixed camera",35,0,0
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Mobile camera",240,0,0
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Police issued",166,0,0
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",2,0,0
2024,"SA","Major Cities of Australia","12-16","speed_fines","Fixed camera",1,0,0
2024,"SA","Major Cities of Australia","12-16","speed_fines","Police issued",2,0,0
2024,"SA","Major Cities of Australia","17-25","mobile_phone_use","Police issued",34,0,0
2024,"SA","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",15,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Fixed camera",387,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Mobile camera",604,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Police issued",275,4,4
2024,"SA","Major Cities of Australia","26-39","mobile_phone_use","Police issued",55,0,0
2024,"SA","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",36,0,0
2024,"SA","Major Cities of Australia","26-39","speed_fines","Fixed camera",982,0,0
2024,"SA","Major Cities of Australia","26-39","speed_fines","Mobile camera",1351,0,0
2024,"SA","Major Cities of Australia","26-39","speed_fines","Police issued",511,3,10
2024,"SA","Major Cities of Australia","40-64","mobile_phone_use","Police issued",48,0,0
2024,"SA","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",47,0,0
2024,"SA","Major Cities of Australia","40-64","speed_fines","Fixed camera",1813,0,0
2024,"SA","Major Cities of Australia","40-64","speed_fines","Mobile camera",2057,0,0
2024,"SA","Major Cities of Australia","40-64","speed_fines","Police issued",551,2,8
2024,"SA","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",10,0,0
2024,"SA","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",13,0,0
2024,"SA","Major Cities of Australia","65 and over","speed_fines","Fixed camera",675,0,0
2024,"SA","Major Cities of Australia","65 and over","speed_fines","Mobile camera",580,0,0
2024,"SA","Major Cities of Australia","65 and over","speed_fines","Police issued",139,0,0
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",11,0,0
2024,"SA","Outer Regional Australia","12-16","speed_fines","Police issued",1,0,0
2024,"SA","Outer Regional Australia","17-25","mobile_phone_use","Police issued",3,0,0
2024,"SA","Outer Regional Australia","17-25","non_wearing_seatbelts","Police issued",6,0,0
2024,"SA","Outer Regional Australia","17-25","speed_fines","Fixed camera",11,0,0
2024,"SA","Outer Regional Australia","17-25","speed_fines","Mobile camera",16,0,0
2024,"SA","Outer Regional Australia","17-25","speed_fines","Police issued",182,0,3
2024,"SA","Outer Regional Australia","26-39","mobile_phone_use","Police issued",2,0,0
2024,"SA","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",14,0,0
2024,"SA","Outer Regional Australia","26-39","speed_fines","Fixed camera",38,0,0
2024,"SA","Outer Regional Australia","26-39","speed_fines","Mobile camera",79,0,0
2024,"SA","Outer Regional Australia","26-39","speed_fines","Police issued",415,0,2
2024,"SA","Outer Regional Australia","40-64","mobile_phone_use","Police issued",2,0,0
2024,"SA","Outer Regional Australia","40-64","non_wearing_seatbelts","Police issued",13,0,0
2024,"SA","Outer Regional Australia","40-64","speed_fines","Fixed camera",58,0,0
2024,"SA","Outer Regional Australia","40-64","speed_fines","Mobile camera",154,0,0
2024,"SA","Outer Regional Australia","40-64","speed_fines","Police issued",500,0,2
2024,"SA","Outer Regional Australia","65 and over","non_wearing_seatbelts","Police issued",4,0,0
2024,"SA","Outer Regional Australia","65 and over","speed_fines","Fixed camera",19,0,0
2024,"SA","Outer Regional Australia","65 and over","speed_fines","Mobile camera",81,0,0
2024,"SA","Outer Regional Australia","65 and over","speed_fines","Police issued",149,0,0
2024,"SA","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",3,0,0
2024,"SA","Remote Australia","17-25","speed_fines","Police issued",34,0,0
2024,"SA","Remote Australia","26-39","speed_fines","Mobile camera",9,0,0
2024,"SA","Remote Australia","26-39","speed_fines","Police issued",87,1,2
2024,"SA","Remote Australia","40-64","non_wearing_seatbelts","Police issued",3,0,0
2024,"SA","Remote Australia","40-64","speed_fines","Mobile camera",7,0,0
2024,"SA","Remote Australia","40-64","speed_fines","Police issued",104,0,0
2024,"SA","Remote Australia","65 and over","non_wearing_seatbelts","Police issued",1,0,0
2024,"SA","Remote Australia","65 and over","speed_fines","Mobile camera",2,0,0
2024,"SA","Remote Australia","65 and over","speed_fines","Police issued",29,0,0
2024,"SA","Remote Australia","65 and over","unlicensed_driving","Not applicable",1,0,0
2024,"SA","Unknown","12-16","unlicensed_driving","Not applicable",0,4,7
2024,"SA","Unknown","17-25","speed_fines","Police issued",23,0,0
2024,"SA","Unknown","17-25","unlicensed_driving","Not applicable",0,13,46
2024,"SA","Unknown","26-39","non_wearing_seatbelts","Police issued",2,0,0
2024,"SA","Unknown","26-39","speed_fines","Police issued",41,0,0
2024,"SA","Unknown","26-39","unlicensed_driving","Not applicable",0,53,142
2024,"SA","Unknown","40-64","mobile_phone_use","Police issued",1,0,0
2024,"SA","Unknown","40-64","non_wearing_seatbelts","Police issued",3,0,0
2024,"SA","Unknown","40-64","speed_fines","Mobile camera",4,0,0
2024,"SA","Unknown","40-64","speed_fines","Police issued",38,0,0
2024,"SA","Unknown","40-64","unlicensed_driving","Not applicable",0,25,136
2024,"SA","Unknown","65 and over","non_wearing_seatbelts","Police issued",3,0,0
2024,"SA","Unknown","65 and over","speed_fines","Police issued",11,0,0
2024,"SA","Unknown","65 and over","unlicensed_driving","Not applicable",0,0,0
2024,"SA","Very Remote Australia","17-25","non_wearing_seatbelts","Police issued",1,0,0
2024,"SA","Very Remote Australia","17-25","speed_fines","Police issued",28,0,0
2024,"SA","Very Remote Australia","26-39","non_wearing_seatbelts","Police issued",7,0,0
2024,"SA","Very Remote Australia","26-39","speed_fines","Police issued",58,0,0
2024,"SA","Very Remote Australia","40-64","mobile_phone_use","Police issued",2,0,0
2024,"SA","Very Remote Australia","40-64","non_wearing_seatbelts","Police issued",2,0,0
2024,"SA","Very Remote Australia","40-64","speed_fines","Police issued",75,0,0
2024,"SA","Very Remote Australia","65 and over","non_wearing_seatbelts","Police issued",4,0,0
2024,"SA","Very Remote Australia","65 and over","speed_fines","Police issued",12,0,0
2024,"TAS","Unknown","12-16","speed_fines","Police issued",0,0,1
2024,"TAS","Unknown","12-16","unlicensed_driving","Not applicable",0,1,8
2024,"TAS","Unknown","17-25","mobile_phone_use","Fixed or mobile camera",16,0,0
2024,"TAS","Unknown","17-25","mobile_phone_use","Police issued",32,0,1
2024,"TAS","Unknown","17-25","non_wearing_seatbelts","Fixed or mobile camera",47,0,0
2024,"TAS","Unknown","17-25","non_wearing_seatbelts","Police issued",15,0,2
2024,"TAS","Unknown","17-25","speed_fines","Fixed or mobile camera",525,0,0
2024,"TAS","Unknown","17-25","speed_fines","Police issued",348,0,5
2024,"TAS","Unknown","17-25","unlicensed_driving","Not applicable",3,0,21
2024,"TAS","Unknown","26-39","mobile_phone_use","Fixed or mobile camera",48,0,0
2024,"TAS","Unknown","26-39","mobile_phone_use","Police issued",40,0,0
2024,"TAS","Unknown","26-39","non_wearing_seatbelts","Fixed or mobile camera",105,0,0
